image_path,label,label_idx,bbox,img_w,img_h
./Multi class/train/drowsy/yawning/001_glasses_yawning_656_drowsy.jpg,yawning,4,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1578_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_507_drowsy.jpg,yawning,4,"[191, 193, 414, 414]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_382_drowsy.jpg,yawning,4,"[141, 112, 409, 379]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1066_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_2440_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1609_drowsy.jpg,yawning,4,"[241, 119, 464, 340]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_2032_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1772_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1714_drowsy.jpg,yawning,4,"[259, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_614_drowsy.jpg,yawning,4,"[253, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1460_drowsy.jpg,yawning,4,"[216, 142, 439, 365]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_632_drowsy.jpg,yawning,4,"[245, 243, 369, 391]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1857_drowsy.jpg,yawning,4,"[262, 118, 448, 305]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1440_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_670_drowsy.jpg,yawning,4,"[251, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1028_drowsy.jpg,yawning,4,"[201, 181, 386, 367]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_731_drowsy.jpg,yawning,4,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_613_drowsy.jpg,yawning,4,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1598_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_605_drowsy.jpg,yawning,4,"[248, 243, 366, 391]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1226_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1093_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1372_drowsy.jpg,yawning,4,"[221, 160, 407, 347]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_705_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_839_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1230_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_922_drowsy.jpg,yawning,4,"[201, 181, 386, 367]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_1781_drowsy.jpg,yawning,4,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1742_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_919_drowsy.jpg,yawning,4,"[242, 138, 429, 325]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_961_drowsy.jpg,yawning,4,"[254, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1865_drowsy.jpg,yawning,4,"[262, 118, 448, 305]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1057_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1910_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_2133_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_505_drowsy.jpg,yawning,4,"[171, 83, 439, 351]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1488_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1681_drowsy.jpg,yawning,4,"[171, 83, 439, 351]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_365_drowsy.jpg,yawning,4,"[141, 112, 409, 379]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1229_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1034_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1855_drowsy.jpg,yawning,4,"[262, 118, 448, 305]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1841_drowsy.jpg,yawning,4,"[216, 118, 439, 353]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_2001_drowsy.jpg,yawning,4,"[262, 118, 448, 305]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_686_drowsy.jpg,yawning,4,"[254, 235, 369, 391]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1851_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_526_drowsy.jpg,yawning,4,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_1703_drowsy.jpg,yawning,4,"[205, 166, 370, 391]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1210_drowsy.jpg,yawning,4,"[241, 119, 465, 340]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1070_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_1682_drowsy.jpg,yawning,4,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1393_drowsy.jpg,yawning,4,"[262, 138, 448, 325]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1664_drowsy.jpg,yawning,4,"[242, 138, 429, 327]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_374_drowsy.jpg,yawning,4,"[255, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1898_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_389_drowsy.jpg,yawning,4,"[216, 142, 439, 391]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_601_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_1260_drowsy.jpg,yawning,4,"[248, 233, 367, 391]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_226_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_1624_drowsy.jpg,yawning,4,"[245, 232, 369, 391]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1754_drowsy.jpg,yawning,4,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1707_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1594_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_2018_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_726_drowsy.jpg,yawning,4,"[202, 166, 371, 391]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_780_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_299_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_337_drowsy.jpg,yawning,4,"[252, 166, 367, 345]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1486_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1723_drowsy.jpg,yawning,4,"[263, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_387_drowsy.jpg,yawning,4,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_2056_drowsy.jpg,yawning,4,"[262, 118, 448, 305]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1507_drowsy.jpg,yawning,4,"[283, 138, 469, 325]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_855_drowsy.jpg,yawning,4,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_2124_drowsy.jpg,yawning,4,"[201, 181, 387, 367]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_688_drowsy.jpg,yawning,4,"[202, 166, 366, 391]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_253_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_1003_drowsy.jpg,yawning,4,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_697_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1821_drowsy.jpg,yawning,4,"[250, 166, 369, 391]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_845_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1529_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1430_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_2604_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1483_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_1330_drowsy.jpg,yawning,4,"[199, 166, 362, 391]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1600_drowsy.jpg,yawning,4,"[201, 181, 386, 367]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_372_drowsy.jpg,yawning,4,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_976_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_907_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1308_drowsy.jpg,yawning,4,"[262, 138, 448, 325]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1353_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1065_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_1559_drowsy.jpg,yawning,4,"[167, 143, 390, 364]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_593_drowsy.jpg,yawning,4,"[245, 233, 368, 391]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1909_drowsy.jpg,yawning,4,"[262, 118, 449, 305]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1165_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_441_drowsy.jpg,yawning,4,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_540_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_672_drowsy.jpg,yawning,4,"[259, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_939_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1447_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_2166_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1491_drowsy.jpg,yawning,4,"[283, 138, 469, 325]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_1060_drowsy.jpg,yawning,4,"[243, 219, 364, 391]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_279_drowsy.jpg,yawning,4,"[216, 142, 439, 365]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1262_drowsy.jpg,yawning,4,"[191, 143, 414, 367]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1407_drowsy.jpg,yawning,4,"[216, 142, 439, 365]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_2463_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1643_drowsy.jpg,yawning,4,"[216, 118, 439, 345]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_450_drowsy.jpg,yawning,4,"[242, 118, 429, 305]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1933_drowsy.jpg,yawning,4,"[262, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_844_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_753_drowsy.jpg,yawning,4,"[167, 143, 390, 364]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_990_drowsy.jpg,yawning,4,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_781_drowsy.jpg,yawning,4,"[167, 143, 390, 364]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_865_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1182_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_746_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1302_drowsy.jpg,yawning,4,"[262, 138, 448, 325]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_559_drowsy.jpg,yawning,4,"[257, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_2153_drowsy.jpg,yawning,4,"[201, 181, 387, 367]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_866_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1297_drowsy.jpg,yawning,4,"[262, 138, 448, 325]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_1770_drowsy.jpg,yawning,4,"[250, 229, 373, 391]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_375_drowsy.jpg,yawning,4,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_975_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1037_drowsy.jpg,yawning,4,"[242, 138, 429, 325]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1462_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_511_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_791_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_618_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1835_drowsy.jpg,yawning,4,"[216, 118, 439, 353]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_582_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_444_drowsy.jpg,yawning,4,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1575_drowsy.jpg,yawning,4,"[262, 138, 448, 325]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1400_drowsy.jpg,yawning,4,"[221, 160, 407, 353]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1095_drowsy.jpg,yawning,4,"[242, 138, 429, 325]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1778_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1719_drowsy.jpg,yawning,4,"[262, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_287_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_778_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1908_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_1024_drowsy.jpg,yawning,4,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1444_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1665_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1042_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_2039_drowsy.jpg,yawning,4,"[262, 118, 448, 305]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_753_drowsy.jpg,yawning,4,"[256, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_2193_drowsy.jpg,yawning,4,"[221, 160, 407, 345]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1625_drowsy.jpg,yawning,4,"[242, 138, 429, 325]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_1464_drowsy.jpg,yawning,4,"[242, 138, 428, 325]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1001_drowsy.jpg,yawning,4,"[201, 181, 387, 367]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_510_drowsy.jpg,yawning,4,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1498_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/001_glasses_yawning_1782_drowsy.jpg,yawning,4,"[142, 142, 365, 365]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_517_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1597_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1990_drowsy.jpg,yawning,4,"[262, 118, 448, 305]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_935_drowsy.jpg,yawning,4,"[201, 181, 386, 367]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_324_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1060_drowsy.jpg,yawning,4,"[216, 118, 439, 341]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_538_drowsy.jpg,yawning,4,"[255, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1487_drowsy.jpg,yawning,4,"[283, 138, 469, 325]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_1614_drowsy.jpg,yawning,4,"[243, 223, 364, 391]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1818_drowsy.jpg,yawning,4,"[242, 138, 429, 325]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_633_drowsy.jpg,yawning,4,"[254, 180, 407, 367]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1753_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_2161_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_1329_drowsy.jpg,yawning,4,"[239, 234, 360, 391]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1189_drowsy.jpg,yawning,4,"[241, 119, 465, 340]",640,480
./Multi class/train/drowsy/yawning/002_noglasses_yawning_372_drowsy.jpg,yawning,4,"[216, 142, 439, 381]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_1320_drowsy.jpg,yawning,4,"[191, 143, 414, 364]",640,480
./Multi class/train/drowsy/yawning/005_glasses_yawning_468_drowsy.jpg,yawning,4,"[191, 143, 415, 364]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_319_drowsy.jpg,yawning,4,"[171, 113, 439, 378]",640,480
./Multi class/train/drowsy/yawning/005_noglasses_yawning_463_drowsy.jpg,yawning,4,"[216, 118, 439, 361]",640,480
./Multi class/train/drowsy/yawning/001_noglasses_yawning_1268_drowsy.jpg,yawning,4,"[191, 119, 415, 340]",640,480
./Multi class/train/drowsy/yawning/002_glasses_yawning_1432_drowsy.jpg,yawning,4,"[242, 138, 429, 325]",640,480
